4595,NA
4626,NA
4656,NA
4687,NA
4717,NA
4748,NA
4779,NA
4807,NA
4838,NA
4868,NA
4899,NA
4929,NA
4960,NA
4991,NA
5021,NA
5052,NA
5082,NA
5113,NA
5144,NA
5173,NA
5204,NA
5234,NA
5265,NA
5295,NA
5326,NA
5357,NA
5387,NA
5418,NA
5448,NA
5479,NA
5510,NA
5538,NA
5569,NA
5599,NA
5630,NA
5660,NA
5691,NA
5722,NA
5752,NA
5783,NA
5813,NA
5844,NA
5875,NA
5903,-0.0100479189530718
5934,0.0153402026993412
5964,-0.012940369264372
5995,-0.00504657815232372
6025,0.0102543602025205
6056,-0.00530717443387226
6087,0.0301595614233619
6117,-0.00678372758852907
6148,-0.0069287633276418
6178,0.0140660803239144
6209,0.0237954141682399
6240,-0.00164141997264788
6268,-0.0195248207263819
6299,0.0195525018456499
6329,-0.0155638312956675
6360,-0.0111920706520536
6390,0.0226877756185662
6421,-0.0164311813228606
6452,0.0481012046725085
6482,0.103210773564398
6513,0.0312780255868957
6543,0.0252181153097552
6574,-0.00731551664459694
6605,0.0145717216689724
6634,-0.00926492587507408
6665,-0.00536081227113718
6695,0.0154136332109566
6726,0.0236826254475122
6756,0.00990064649103784
6787,0.0205289356979109
6818,0.0208846003825952
6848,0.0116622705423053
6879,-0.00371641395895098
6909,0.0193178021898472
6940,-0.00704344958568481
6971,0.0136114602562342
6999,0.00932794203740934
7030,0.0223071695706672
7060,0.0293112325873291
7091,0.0118770341397347
7121,0.0118778944162044
7152,0.00311449052727951
7183,0.0292765833160992
7213,-0.0111476229671576
7244,0.0204904641969208
7274,0.0170352641485391
7305,-0.00238102919651448
7336,0.0231082862463644
7364,0.0180487401593565
7395,0.0186556194282045
7425,0.0165023448146405
7456,0.0143315572354508
7486,-0.0166002463801784
7517,0.0230222098340666
7548,0.0153157061347934
7578,-0.0104018347800632
7609,0.0244580277330899
7639,0.0144941907263738
7670,-0.00509057247555228
7701,-0.00278714995155565
7729,-0.0116667908729811
7760,-0.017184423911799
7790,-0.00588159614782038
7821,-0.00601184083620608
7851,0.0116266075636509
7882,-0.00832837332094834
7913,-0.0120922580402504
7943,-0.0268468816456738
7974,-0.0157401106688414
8004,-0.0118199215390267
8035,-0.0103832874837198
8066,0.0351788446036501
8095,-0.0128609335031814
8126,-0.0034624319628079
8156,-0.0135834504134397
8187,-0.0039147183014005
8217,-0.0107729842360947
8248,-0.00320904064435819
8279,0.0154574911255043
8309,-0.00648142660625519
8340,0.0189938130354202
8370,-0.00752630349468089
8401,0.0268171653177214
8432,-0.0154709812544158
8460,0.00560858453963003
8491,-0.0124139791514023
8521,-0.00587651248053427
8552,0.0147493402317774
8582,0.0183286681582145
8613,-0.00534218727167111
8644,0.0210322131789201
8674,-0.00740170513495113
8705,-0.0123580451811647
8735,-0.00538433682263045
8766,-0.013331027996727
8797,0.0104598396555896
8825,-0.0141270832966051
8856,0.0200911629423377
8886,-0.00418680731944764
8917,-0.00665838203825066
8947,-0.0050225496488213
8978,0.0093862704409331
9009,0.00289533300939422
9039,-0.00981784496373794
9070,-0.00691434261473748
9100,0.00285472718151055
9131,0.00231585607938241
9162,-0.000539187212635556
9190,0.00161587481632807
9221,-0.00199301829847034
9251,-0.00430487495281921
9282,-0.0174018382314508
9312,0.0174341887785036
9343,0.0162612023110219
9374,0.0225413869500526
9404,-0.0192029857165356
9435,-0.00991838747204783
9465,-0.00369515463531298
9496,-0.0125268017617542
9527,-0.00536408556628015
9556,-0.00699014922694699
9587,-0.0114549519164162
9617,-0.0101360170227585
9648,-0.0110100090785328
9678,-0.0158216979409183
9709,0.0163451190719304
9740,-0.00635344565633484
9770,-0.00875159576738042
9801,0.0082570151659059
9831,-0.0141043057918416
9862,-0.0129112135647504
9893,-0.00745120601329957
9921,0.00816523587607854
9952,-0.0401512614585847
9982,0.00968062787119532
10013,0.0133386330080436
10043,-0.00245815162571545
10074,0.0101679595037726
10105,NA
10135,NA
10166,NA
10196,NA
10227,NA
10258,NA
10286,NA
10317,NA
10347,NA
10378,NA
10408,NA
10439,NA
10470,NA
10500,NA
10531,NA
10561,NA
10592,NA
10623,NA
10651,NA
10682,NA
10712,NA
10743,NA
10773,NA
10804,NA
10835,NA
10865,NA
10896,NA
10926,NA
10957,NA
10988,NA
11017,NA
11048,NA
11078,NA
11109,NA
11139,NA
11170,NA
11201,NA
11231,NA
11262,NA
11292,NA
11323,NA
11354,NA
11382,NA
11413,NA
11443,NA
11474,NA
11504,NA
11535,NA
11566,NA
11596,NA
11627,NA
11657,NA
11688,NA
11719,NA
11747,NA
11778,NA
11808,NA
11839,NA
11869,NA
11900,NA
11931,NA
11961,NA
11992,NA
12022,NA
12053,NA
12084,NA
12112,NA
12143,NA
12173,NA
12204,NA
12234,NA
12265,NA
12296,NA
12326,NA
12357,NA
12387,NA
12418,NA
12449,NA
12478,NA
12509,NA
12539,NA
12570,NA
12600,NA
12631,NA
12662,NA
12692,NA
12723,NA
12753,NA
12784,NA
12815,NA
12843,NA
12874,NA
12904,NA
12935,NA
12965,NA
12996,NA
13027,NA
13057,NA
13088,NA
13118,NA
13149,NA
13180,NA
13208,NA
13239,NA
13269,NA
13300,NA
13330,NA
13361,NA
13392,NA
13422,NA
13453,NA
13483,NA
13514,NA
13545,NA
13573,NA
13604,NA
13634,NA
13665,NA
13695,NA
13726,NA
13757,NA
13787,NA
13818,NA
13848,NA
13879,NA
13910,NA
13939,NA
13970,NA
14000,NA
14031,NA
14061,NA
14092,NA
14123,NA
14153,NA
14184,NA
14214,NA
14245,NA
14276,NA
14304,NA
14335,NA
14365,NA
14396,NA
14426,NA
14457,NA
14488,NA
14518,NA
14549,NA
14579,NA
14610,NA
14641,NA
14669,NA
14700,NA
14730,NA
14761,NA
14791,NA
14822,NA
14853,NA
14883,NA
14914,NA
14944,NA
14975,NA
15006,NA
15034,NA
15065,NA
15095,NA
15126,NA
15156,NA
15187,NA
15218,NA
15248,NA
15279,NA
15309,NA
15340,NA
15371,NA
15400,NA
15431,NA
15461,NA
15492,NA
15522,NA
15553,NA
15584,NA
15614,NA
15645,NA
15675,NA
15706,NA
15737,NA
15765,NA
15796,NA
15826,NA
15857,NA
15887,NA
15918,NA
15949,NA
15979,NA
16010,NA
16040,NA
16071,NA
16102,NA
16130,NA
16161,NA
16191,NA
16222,NA
16252,NA
16283,NA
16314,NA
16344,NA
16375,NA
16405,NA
16436,NA
16467,NA
16495,NA
16526,NA
16556,NA
16587,NA
16617,NA
16648,NA
16679,NA
16709,NA
16740,NA
16770,NA
16801,NA
16832,NA
16861,NA
16892,NA
16922,NA
16953,NA
16983,NA
17014,NA
17045,NA
17075,NA
17106,NA
17136,NA
17167,NA
17198,NA
17226,NA
17257,NA
17287,NA
17318,NA
17348,NA
17379,NA
17410,NA
17440,NA
17471,NA
17501,NA
17532,NA
17563,NA
17591,NA
17622,NA
17652,NA
17683,NA
17713,NA
